pupil_id,attendance_date,attendance_status,date_recorded,session_json
P018,2025-01-22,Present,2025-01-22,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-01-23,Present,01-23-2025,
P018,2025-01-24,Present,2025-01-24,
P018,2025-01-27,Present,01-27-2025,
P018,2025-01-28,Present,2025-01-28,
P018,2025-01-29,Authorised Absence,2025-01-29,
P018,2025-01-30,Present,2025-01-30,
P018,2025-01-31,Present,2025-01-31,
P018,2025-02-03,Present,2025-02-03,
P018,2025-02-04,Present,2025-02-04,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": true}"
P018,2025-02-05,Present,2025-02-05,
P018,2025-02-06,present,2025-02-06,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-02-07,Present,2025-02-07,
P018,2025-02-10,Present,2025-02-10,
P018,2025-02-11,Present,2025-02-11,
P018,2025-02-12,Authorised Absence,12/02/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P018,2025-02-13,Present,2025-02-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-02-14,Present,2025-02-14,
P018,2025-02-24,Present,2025-02-24,
P018,2025-02-25,Present,25/02/2025,
P018,2025-02-26,present,02-26-2025,
P018,2025-02-27,P,2025-02-27,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P018,2025-02-28,Present,2025-02-28,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-03-03,Present,2025-03-03,
P018,2025-03-04,Present,2025-03-04,
P018,2025-03-05,Present,2025-03-05,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P018,2025-03-06,Present,2025-03-06,
P018,2025-03-07,Present,2025-03-07,
P018,2025-03-10,Present,10/03/2025,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P018,2025-03-11,Authorised Absence,11/03/2025,
P018,2025-03-12,Present,12/03/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-03-13,Unauthorised,2025-03-13,
P018,2025-03-14,Present,14/03/2025,
P018,2025-03-17,Present,2025-03-17,
P018,2025-03-18,Authorised Absence,18/03/2025,
P018,2025-03-19,Present,2025-03-19,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P018,2025-03-20,Present,2025-03-20,
P018,2025-03-21,Present,2025-03-21,
P018,2025-03-24,Present,03-24-2025,
P018,2025-03-25,Present,2025-03-25,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P018,2025-03-26,Present,2025-03-26,
P018,2025-03-27,Illness,2025-03-27,
P018,2025-03-28,present,2025-03-28,
P019,2024-09-02,present,2024-09-02,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-09-03,Present,03/09/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-09-04,Authorised Absence,2024-09-04,
P019,2024-09-05,Present,2024-09-05,
P019,2024-09-06,Present,2024-09-06,
P019,2024-09-09,Present,2024-09-09,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P019,2024-09-10,Present,2024-09-10,
P019,2024-09-11,Present,2024-09-11,
P019,2024-09-12,Present,12/09/2024,
P019,2024-09-13,Unauthorised,2024-09-13,
P019,2024-09-16,Authorised Absence,09-16-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-09-17,Present,2024-09-17,
P019,2024-09-18,Illness,2024-09-18,
P019,2024-09-19,Present,2024-09-19,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-09-20,,2024-09-20,
P019,2024-09-23,Present,2024-09-23,"{""am"": ""Absent"", ""pm"": ""Absent"", ""late_arrival"": false}"
P019,2024-09-24,Authorised Absence,09-24-2024,
P019,2024-09-25,Present,09-25-2024,
P019,2024-09-26,Authorised Absence,26/09/2024,
P019,2024-09-27,Present,2024-09-27,
P019,2024-09-30,Present,2024-09-30,
P019,2024-10-01,Present,2024-10-01,
P019,2024-10-02,present,2024-10-02,
P019,2024-10-03,Present,2024-10-03,
P019,2024-10-04,present,2024-10-04,
P019,2024-10-07,Present,07/10/2024,
P019,2024-10-08,Present,08/10/2024,
P019,2024-10-09,Present,2024-10-09,
P019,2024-10-10,P,2024-10-10,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-10-11,Present,2024-10-11,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P019,2024-10-14,Present,2024-10-14,
P019,2024-10-15,ill,15/10/2024,
P019,2024-10-16,I,2024-10-16,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-10-17,Present,10-17-2024,
P019,2024-10-18,Present,18/10/2024,
P019,2024-10-21,Present,2024-10-21,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-10-22,Present,2024-10-22,
P019,2024-10-23,Present,2024-10-23,
P019,2024-10-24,Authorised Absence,10-24-2024,
P019,2024-10-25,present,2024-10-25,
P019,2024-11-04,Present,11-04-2024,
P019,2024-11-05,present,2024-11-05,
P019,2024-11-06,Present,2024-11-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-11-07,present,2024-11-07,
P019,2024-11-08,Present,2024-11-08,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-11-11,Present,2024-11-11,
P019,2024-11-12,Present,12/11/2024,
P019,2024-11-13,,2024-11-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P019,2024-11-14,Present,11-14-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-11-15,Present,15/11/2024,
P019,2024-11-18,Present,18/11/2024,
P019,2024-11-19,Present,2024-11-19,
P019,2024-11-20,Present,20/11/2024,
P019,2024-11-21,Present,2024-11-21,
P019,2024-11-22,Present,22/11/2024,
P019,2024-11-25,Present,2024-11-25,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P019,2024-11-26,Present,26/11/2024,
P019,2024-11-27,Present,2024-11-27,
P019,2024-11-28,Present,28/11/2024,
P019,2024-11-29,Present,2024-11-29,
P019,2024-12-02,Present,2024-12-02,
P019,2024-12-03,Present,2024-12-03,
P019,2024-12-04,Present,2024-12-04,
P019,2024-12-05,Present,2024-12-05,
P019,2024-12-06,Present,12-06-2024,
P019,2024-12-09,Present,2024-12-09,
P019,2024-12-10,Present,12-10-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-12-11,Present,2024-12-11,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-12-12,Present,12/12/2024,
P019,2024-12-13,P,2024-12-13,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-12-16,I,16/12/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-12-17,Present,12-17-2024,
P019,2024-12-18,Present,2024-12-18,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2024-12-19,Present,2024-12-19,
P019,2024-12-20,Present,2024-12-20,
P019,2025-01-06,Present,06/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-01-07,Present,2025-01-07,
P019,2025-01-08,Present,2025-01-08,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-01-09,Present,2025-01-09,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P019,2025-01-10,Present,2025-01-10,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-01-13,Illness,2025-01-13,
P019,2025-01-14,Present,2025-01-14,
P019,2025-01-15,Present,2025-01-15,
P019,2025-01-16,Illness,2025-01-16,
P019,2025-01-17,present,2025-01-17,
P019,2025-01-20,Present,2025-01-20,
P019,2025-01-21,Present,01-21-2025,
P019,2025-01-22,Present,2025-01-22,
P019,2025-01-23,Present,2025-01-23,
P019,2025-01-24,Present,2025-01-24,
P019,2025-01-27,Present,2025-01-27,
P019,2025-01-28,Present,2025-01-28,
P019,2025-01-29,Present,2025-01-29,
P019,2025-01-30,Present,2025-01-30,
P019,2025-01-31,,2025-01-31,
P019,2025-02-03,Present,2025-02-03,
P019,2025-02-04,Present,02-04-2025,
P019,2025-02-05,Present,2025-02-05,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-02-06,Authorised Absence,2025-02-06,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-02-07,P,2025-02-07,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-02-10,Authorised Absence,2025-02-10,
P019,2025-02-11,Present,2025-02-11,
P019,2025-02-12,N/A,2025-02-12,
P019,2025-02-13,Illness,2025-02-13,
P019,2025-02-14,Present,2025-02-14,
P019,2025-02-24,U,24/02/2025,
P019,2025-02-25,Present,2025-02-25,
P019,2025-02-26,Present,2025-02-26,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-02-27,present,27/02/2025,
P019,2025-02-28,Present,2025-02-28,
P019,2025-03-03,Present,03/03/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-04,Present,2025-03-04,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-05,Present,05/03/2025,
P019,2025-03-06,Present,2025-03-06,
P019,2025-03-07,Present,2025-03-07,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-10,Present,2025-03-10,
P019,2025-03-11,N/A,2025-03-11,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-12,Present,2025-03-12,
P019,2025-03-13,Present,03-13-2025,
P019,2025-03-14,Authorised Absence,2025-03-14,
P019,2025-03-17,Present,03-17-2025,
P019,2025-03-18,Present,18/03/2025,
P019,2025-03-19,Present,03-19-2025,
P019,2025-03-20,Present,2025-03-20,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-21,Present,2025-03-21,
P019,2025-03-24,Present,2025-03-24,
P019,2025-03-25,Present,2025-03-25,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P019,2025-03-26,Present,26/03/2025,
P019,2025-03-27,Present,2025-03-27,
P019,2025-03-28,Present,03-28-2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P020,2024-09-02,Present,2024-09-02,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-09-03,Present,2024-09-03,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-09-04,Present,2024-09-04,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P020,2024-09-05,Present,09-05-2024,
P020,2024-09-06,Present,2024-09-06,
P020,2024-09-09,P,09/09/2024,
P020,2024-09-10,Present,2024-09-10,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-09-11,Present,09-11-2024,
P020,2024-09-12,,2024-09-12,
P020,2024-09-13,Present,2024-09-13,
P020,2024-09-16,Present,2024-09-16,
P020,2024-09-17,Present,17/09/2024,
P020,2024-09-18,Present,09-18-2024,
P020,2024-09-19,Present,09-19-2024,
P020,2024-09-20,Present,20/09/2024,
P020,2024-09-23,Present,23/09/2024,
P020,2024-09-24,I,2024-09-24,
P020,2024-09-25,Present,2024-09-25,
P020,2024-09-26,Present,2024-09-26,
P020,2024-09-27,Present,27/09/2024,
P020,2024-09-30,Present,2024-09-30,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-10-01,Present,2024-10-01,
P020,2024-10-02,Present,2024-10-02,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-10-03,Present,2024-10-03,
P020,2024-10-04,Present,2024-10-04,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-10-07,Present,2024-10-07,
P020,2024-10-08,Authorised Absence,08/10/2024,
P020,2024-10-09,Present,2024-10-09,
P020,2024-10-10,Present,10/10/2024,
P020,2024-10-11,Present,10-11-2024,
P020,2024-10-14,Present,10-14-2024,
P020,2024-10-15,Present,2024-10-15,
P020,2024-10-16,Authorised Absence,10-16-2024,
P020,2024-10-17,Present,2024-10-17,
P020,2024-10-18,Present,18/10/2024,
P020,2024-10-21,Present,2024-10-21,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-10-22,I,2024-10-22,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-10-23,Authorised Absence,2024-10-23,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P020,2024-10-24,Present,10-24-2024,
P020,2024-10-25,Present,2024-10-25,
P020,2024-11-04,Present,2024-11-04,
P020,2024-11-05,Present,05/11/2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-11-06,Present,2024-11-06,
P020,2024-11-07,Present,2024-11-07,
P020,2024-11-08,Present,2024-11-08,
P020,2024-11-11,Present,11/11/2024,
P020,2024-11-12,Present,2024-11-12,
P020,2024-11-13,Present,2024-11-13,
P020,2024-11-14,P,2024-11-14,
P020,2024-11-15,Present,2024-11-15,
P020,2024-11-18,Authorised Absence,18/11/2024,
P020,2024-11-19,Present,19/11/2024,
P020,2024-11-20,Present,11-20-2024,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-11-21,Present,2024-11-21,
P020,2024-11-22,Present,2024-11-22,
P020,2024-11-25,Present,25/11/2024,
P020,2024-11-26,Present,11-26-2024,
P020,2024-11-27,Present,11-27-2024,
P020,2024-11-28,Present,28/11/2024,
P020,2024-11-29,Present,11-29-2024,
P020,2024-12-02,Present,2024-12-02,
P020,2024-12-03,Present,2024-12-03,
P020,2024-12-04,Present,2024-12-04,
P020,2024-12-05,Present,2024-12-05,
P020,2024-12-06,Present,2024-12-06,
P020,2024-12-09,Present,2024-12-09,
P020,2024-12-10,Present,12-10-2024,
P020,2024-12-11,Present,11/12/2024,
P020,2024-12-12,Present,2024-12-12,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-12-13,Present,2024-12-13,
P020,2024-12-16,Present,2024-12-16,
P020,2024-12-17,Present,2024-12-17,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2024-12-18,Present,2024-12-18,
P020,2024-12-19,Present,2024-12-19,
P020,2024-12-20,Present,2024-12-20,
P020,2025-01-06,Present,2025-01-06,
P020,2025-01-07,P,07/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-01-08,Present,2025-01-08,
P020,2025-01-09,Present,2025-01-09,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P020,2025-01-10,Present,10/01/2025,
P020,2025-01-13,Present,2025-01-13,
P020,2025-01-14,Present,14/01/2025,
P020,2025-01-15,Present,01-15-2025,
P020,2025-01-16,Present,2025-01-16,
P020,2025-01-17,Present,2025-01-17,
P020,2025-01-20,I,2025-01-20,
P020,2025-01-21,Present,2025-01-21,
P020,2025-01-22,Present,2025-01-22,
P020,2025-01-23,Present,2025-01-23,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": true}"
P020,2025-01-24,Present,2025-01-24,
P020,2025-01-27,Present,2025-01-27,
P020,2025-01-28,Present,2025-01-28,
P020,2025-01-29,Present,2025-01-29,
P020,2025-01-30,Present,2025-01-30,
P020,2025-01-31,Present,31/01/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-02-03,Present,2025-02-03,
P020,2025-02-04,Present,2025-02-04,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-02-05,Illness,2025-02-05,
P020,2025-02-06,Present,2025-02-06,
P020,2025-02-07,P,07/02/2025,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-02-10,Present,10/02/2025,
P020,2025-02-11,Present,2025-02-11,
P020,2025-02-12,Present,2025-02-12,
P020,2025-02-13,Present,02-13-2025,
P020,2025-02-14,Present,2025-02-14,
P020,2025-02-24,Authorised Absence,2025-02-24,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-02-25,Present,2025-02-25,
P020,2025-02-26,Present,2025-02-26,
P020,2025-02-27,N/A,2025-02-27,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-02-28,Present,2025-02-28,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-03-03,I,2025-03-03,
P020,2025-03-04,Present,03-04-2025,
P020,2025-03-05,Present,2025-03-05,
P020,2025-03-06,present,2025-03-06,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-03-07,Illness,03-07-2025,
P020,2025-03-10,Present,2025-03-10,
P020,2025-03-11,Present,11/03/2025,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-03-12,Present,2025-03-12,
P020,2025-03-13,Present,2025-03-13,
P020,2025-03-14,Present,2025-03-14,
P020,2025-03-17,present,2025-03-17,
P020,2025-03-18,Present,2025-03-18,
P020,2025-03-19,Present,2025-03-19,"{""am"": ""Present"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-03-20,Present,2025-03-20,"{""am"": ""Absent"", ""pm"": ""Present"", ""late_arrival"": false}"
P020,2025-03-21,Present,2025-03-21,"{""am"": ""Present"", ""pm"": ""Absent"", ""late_arrival"": false}"
P020,2025-03-24,Authorised Absence,2025-03-24,
P020,2025-03-25,Present,2025-03-25,
P020,2025-03-26,Present,2025-03-26,
P020,2025-03-27,Present,2025-03-27,
P020,2025-03-28,Present,2025-03-28,
